Index	Sentence	Entity	Entity_Startindex	Entity_Stopindex	Entity_Info
PMC6300366_OgerInput.txtOger_out.csv:121	In the experiment, the expression levels of genes for the previously studied cytochromes CYP1A2, CYP2D6 and CYP3A4, for two other cytochromes vastly expressed in the liver: CYP2B6 and CYP2E1, as well as the receptors responsible for cytochrome gene expression regulation: pregnane X receptor (PXR), constitutive androstane receptor (CAR) and aryl hydrocarbon receptor (AhR) were measured. 	CYP1A2	18358	18364	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_375', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:121	In the experiment, the expression levels of genes for the previously studied cytochromes CYP1A2, CYP2D6 and CYP3A4, for two other cytochromes vastly expressed in the liver: CYP2B6 and CYP2E1, as well as the receptors responsible for cytochrome gene expression regulation: pregnane X receptor (PXR), constitutive androstane receptor (CAR) and aryl hydrocarbon receptor (AhR) were measured. 	CYP1A2	18358	18364	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_374', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:135	DN almost did not affect the diameter or zeta potential of the microsomes expressing CYP1A2, CYP2D6 and CYP3A4 isoenzymes, whereas GO and GN visibly increased the diameter of the microsomes, especially for the Baculosomes expressing CYP1A2 and CYP3A4 isoenzymes (>1,000 nm in comparison to ~300 nm in 0 mg/L samples). 	CYP1A2	20638	20644	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_375', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:135	DN almost did not affect the diameter or zeta potential of the microsomes expressing CYP1A2, CYP2D6 and CYP3A4 isoenzymes, whereas GO and GN visibly increased the diameter of the microsomes, especially for the Baculosomes expressing CYP1A2 and CYP3A4 isoenzymes (>1,000 nm in comparison to ~300 nm in 0 mg/L samples). 	CYP1A2	20638	20644	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_374', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:135	DN almost did not affect the diameter or zeta potential of the microsomes expressing CYP1A2, CYP2D6 and CYP3A4 isoenzymes, whereas GO and GN visibly increased the diameter of the microsomes, especially for the Baculosomes expressing CYP1A2 and CYP3A4 isoenzymes (>1,000 nm in comparison to ~300 nm in 0 mg/L samples). 	CYP1A2	20786	20792	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_375', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:135	DN almost did not affect the diameter or zeta potential of the microsomes expressing CYP1A2, CYP2D6 and CYP3A4 isoenzymes, whereas GO and GN visibly increased the diameter of the microsomes, especially for the Baculosomes expressing CYP1A2 and CYP3A4 isoenzymes (>1,000 nm in comparison to ~300 nm in 0 mg/L samples). 	CYP1A2	20786	20792	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_374', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:136	GN also shifted zeta potential of the microsomes from highly negative (37, 31 and 42 mV for CYP1A2, CYP2D6 and CYP3A4, respectively) toward more positive values (2, 16 and 30 mV for CYP1A2, CYP2D6 and CYP3A4, respectively) and GO shifted the values toward more negative values (43, 44 and 48 mV for 1A2, 2D6 and 3A4, respectively), which indicates the impact of GO and GN on the stability of microsome hydrocolloids and the occurrence of physicochemical interactions between the nanostructures and microsomes expressing the CYP enzymes. 	CYP1A2	20963	20969	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_375', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:136	GN also shifted zeta potential of the microsomes from highly negative (37, 31 and 42 mV for CYP1A2, CYP2D6 and CYP3A4, respectively) toward more positive values (2, 16 and 30 mV for CYP1A2, CYP2D6 and CYP3A4, respectively) and GO shifted the values toward more negative values (43, 44 and 48 mV for 1A2, 2D6 and 3A4, respectively), which indicates the impact of GO and GN on the stability of microsome hydrocolloids and the occurrence of physicochemical interactions between the nanostructures and microsomes expressing the CYP enzymes. 	CYP1A2	20963	20969	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_374', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:136	GN also shifted zeta potential of the microsomes from highly negative (37, 31 and 42 mV for CYP1A2, CYP2D6 and CYP3A4, respectively) toward more positive values (2, 16 and 30 mV for CYP1A2, CYP2D6 and CYP3A4, respectively) and GO shifted the values toward more negative values (43, 44 and 48 mV for 1A2, 2D6 and 3A4, respectively), which indicates the impact of GO and GN on the stability of microsome hydrocolloids and the occurrence of physicochemical interactions between the nanostructures and microsomes expressing the CYP enzymes. 	CYP1A2	21053	21059	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_375', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:136	GN also shifted zeta potential of the microsomes from highly negative (37, 31 and 42 mV for CYP1A2, CYP2D6 and CYP3A4, respectively) toward more positive values (2, 16 and 30 mV for CYP1A2, CYP2D6 and CYP3A4, respectively) and GO shifted the values toward more negative values (43, 44 and 48 mV for 1A2, 2D6 and 3A4, respectively), which indicates the impact of GO and GN on the stability of microsome hydrocolloids and the occurrence of physicochemical interactions between the nanostructures and microsomes expressing the CYP enzymes. 	CYP1A2	21053	21059	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_374', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:140	However, additional measurements performed with the control Baculosomes, which did not express any recombinant CYP isoenzyme, revealed that the binding might not be specific for the CYP1A2, CYP2D6 or CYP3A4 proteins, since a similar decrease in the protein level was observed. 	CYP1A2	22059	22065	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_375', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:140	However, additional measurements performed with the control Baculosomes, which did not express any recombinant CYP isoenzyme, revealed that the binding might not be specific for the CYP1A2, CYP2D6 or CYP3A4 proteins, since a similar decrease in the protein level was observed. 	CYP1A2	22059	22065	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_374', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:141	In the enzymatic test based on Baculosomes, all three types of nanostructures inhibited reactions by CYP1A2, CYP2D6 and CYP3A4 isoenzymes. 	CYP1A2	22255	22261	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_375', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:141	In the enzymatic test based on Baculosomes, all three types of nanostructures inhibited reactions by CYP1A2, CYP2D6 and CYP3A4 isoenzymes. 	CYP1A2	22255	22261	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_374', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:142	Inhibition rate was compared to inhibition in positive control samples with the known specific inhibitors miconazole, quinidine and ketoconazole for CYP1A2, CYP2D6 and CYP3A4, respectively. 	CYP1A2	22442	22448	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_375', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:142	Inhibition rate was compared to inhibition in positive control samples with the known specific inhibitors miconazole, quinidine and ketoconazole for CYP1A2, CYP2D6 and CYP3A4, respectively. 	CYP1A2	22442	22448	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_374', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:145	In the reaction catalyzed by CYP1A2, higher inhibition at a similar level was observed for DN and GN (about 70%-80% compared to the control inhibitor, miconazole) than for GO (20%-50% inhibition). 	CYP1A2	22796	22802	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_375', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:145	In the reaction catalyzed by CYP1A2, higher inhibition at a similar level was observed for DN and GN (about 70%-80% compared to the control inhibitor, miconazole) than for GO (20%-50% inhibition). 	CYP1A2	22796	22802	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_374', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:147	The inhibition rate of CYP3A4 was comparable for DN, GO and GN at all concentrations (50%-60% inhibition); however, at the highest concentration, we observed an effect similar to the one in CYP1A2. 	CYP1A2	23385	23391	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_375', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:147	The inhibition rate of CYP3A4 was comparable for DN, GO and GN at all concentrations (50%-60% inhibition); however, at the highest concentration, we observed an effect similar to the one in CYP1A2. 	CYP1A2	23385	23391	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_374', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:157	CYP1A2 expression was significantly decreased in both cell lines in the DN (45.9% and 36% of the control in HepG2 and HepaRG, respectively) and GO (50.6% and 1.7% of the control in HepG2 and HepaRG, respectively) groups, but increased in the GN group (55.8% and 138.7% more than in the control, HepG2 and HepaRG, respectively). 	CYP1A2	24564	24570	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_375', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:157	CYP1A2 expression was significantly decreased in both cell lines in the DN (45.9% and 36% of the control in HepG2 and HepaRG, respectively) and GO (50.6% and 1.7% of the control in HepG2 and HepaRG, respectively) groups, but increased in the GN group (55.8% and 138.7% more than in the control, HepG2 and HepaRG, respectively). 	CYP1A2	24564	24570	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_374', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:162	In this study, we presented interactions among three nanostructures of different carbon allotropes, namely, DN, GO and GN, and isoenzymes of CYP450, namely, CYP1A2, CYP2D6 and CYP3A4, in the model of Baculosomes. 	CYP1A2	25828	25834	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_375', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:162	In this study, we presented interactions among three nanostructures of different carbon allotropes, namely, DN, GO and GN, and isoenzymes of CYP450, namely, CYP1A2, CYP2D6 and CYP3A4, in the model of Baculosomes. 	CYP1A2	25828	25834	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_374', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:174	The most important evidence for the direct interaction between CYP-expressing microsomes and DN, GO and GN is inhibition of the catalytic activity of CYP1A2, CYP2D6 and CYP3A4 measured separately for all three isoforms and revealing subtle differences among the isoenzymes. 	CYP1A2	28384	28390	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_375', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:174	The most important evidence for the direct interaction between CYP-expressing microsomes and DN, GO and GN is inhibition of the catalytic activity of CYP1A2, CYP2D6 and CYP3A4 measured separately for all three isoforms and revealing subtle differences among the isoenzymes. 	CYP1A2	28384	28390	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_374', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:175	Product formation on CYP1A2 was highly inhibited by DN and GN, while on CYP2D6 and CYP3A4, all nanostructures inhibited the reaction at similar levels. 	CYP1A2	28529	28535	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_375', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:175	Product formation on CYP1A2 was highly inhibited by DN and GN, while on CYP2D6 and CYP3A4, all nanostructures inhibited the reaction at similar levels. 	CYP1A2	28529	28535	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_374', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:176	Interestingly, inhibition of CYP1A2 and CYP3A4 was lower in the presence of the highest concentration of DN and GN (100 mg/L), which could be related to the formation of nanoparticle agglomerates in higher concentrations and then reduction of their surface area available to interact. 	CYP1A2	28689	28695	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_375', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:176	Interestingly, inhibition of CYP1A2 and CYP3A4 was lower in the presence of the highest concentration of DN and GN (100 mg/L), which could be related to the formation of nanoparticle agglomerates in higher concentrations and then reduction of their surface area available to interact. 	CYP1A2	28689	28695	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_374', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:178	On the contrary, inhibition of CYP1A2 was concentration dependent in the presence of GO. 	CYP1A2	29225	29231	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_375', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:178	On the contrary, inhibition of CYP1A2 was concentration dependent in the presence of GO. 	CYP1A2	29225	29231	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_374', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:188	General downregulation of the genes was especially visible in HepaRG cells, which probably results from a weaker expression of genes encoding enzymes of Phases I and II of the xenobiotic metabolism in the HepG2 cell line, making HepaRG a more suitable model for drug metabolism studies.- The strongest downregulation of CYP genes was induced by GO, which influenced not only CYP1A2 and CYP3A4 genes, but also CYP2B6, CYP2E1 and AhR, CAR and PXR, which are responsive elements regulating the expression of CYP genes. 	CYP1A2	31163	31169	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_375', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:188	General downregulation of the genes was especially visible in HepaRG cells, which probably results from a weaker expression of genes encoding enzymes of Phases I and II of the xenobiotic metabolism in the HepG2 cell line, making HepaRG a more suitable model for drug metabolism studies.- The strongest downregulation of CYP genes was induced by GO, which influenced not only CYP1A2 and CYP3A4 genes, but also CYP2B6, CYP2E1 and AhR, CAR and PXR, which are responsive elements regulating the expression of CYP genes. 	CYP1A2	31163	31169	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_374', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:192	Interestingly, we observed induction of CYP1A2 upon treatment with GN. 	CYP1A2	31889	31895	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_375', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:192	Interestingly, we observed induction of CYP1A2 upon treatment with GN. 	CYP1A2	31889	31895	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_374', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:193	A known inducer of CYP1A2 is cigarette smoke containing a significant amount of nanoparticulated carbon black and PAH., Thus, it might be related to GN structure, more similar to compounds found in the cigarette smoke, when compared to the DN or GO used in this study, as PAH structure also consists of sp^2-hybridized carbon atoms with delocalized  electrons, which is a reason for naming PAH nanographenes or cutouts of graphene. 	CYP1A2	31939	31945	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_375', 'CUI-less')
PMC6300366_OgerInput.txtOger_out.csv:193	A known inducer of CYP1A2 is cigarette smoke containing a significant amount of nanoparticulated carbon black and PAH., Thus, it might be related to GN structure, more similar to compounds found in the cigarette smoke, when compared to the DN or GO used in this study, as PAH structure also consists of sp^2-hybridized carbon atoms with delocalized  electrons, which is a reason for naming PAH nanographenes or cutouts of graphene. 	CYP1A2	31939	31945	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_374', 'CUI-less')
PMC6329626_OgerInput.txtOger_out.csv:42	456211), CYP1A2 (Lot No. 	CYP1A2	8233	8239	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_375', 'CUI-less')
PMC6329626_OgerInput.txtOger_out.csv:42	456211), CYP1A2 (Lot No. 	CYP1A2	8233	8239	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_374', 'CUI-less')
PMC6329626_OgerInput.txtOger_out.csv:81	Flucloxacillin was incubated at substrate concentrations of 10 and 100 M with 0.5 mgmL^1 HLM, as described above, and in the absence or presence of the following inhibitors: 10 M ALPHAnaphtoflavone (CYP1A2), 3 M ticlopidine (CYP2B6), 15 M quercetin (CYP2C8), 10 M sulfaphenazole (CYP2C9), 10 M fluvoxamine (CYP2C9/CYP1A2), 1 M (+)N3benzylnirvanol (CYP2C19), 2 M quinidine (CYP2D6), 20 M diethylthiocarbamate (CYP2E1), 3 M troleandomycin (CYP3A4); 2 M miconazole (CYP3A4/CYP2C9) and 0.1 M (CYP3A4) and 1 M (CYP3A) ketoconazole respectively. 	CYP1A2	12817	12823	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_375', 'CUI-less')
PMC6329626_OgerInput.txtOger_out.csv:81	Flucloxacillin was incubated at substrate concentrations of 10 and 100 M with 0.5 mgmL^1 HLM, as described above, and in the absence or presence of the following inhibitors: 10 M ALPHAnaphtoflavone (CYP1A2), 3 M ticlopidine (CYP2B6), 15 M quercetin (CYP2C8), 10 M sulfaphenazole (CYP2C9), 10 M fluvoxamine (CYP2C9/CYP1A2), 1 M (+)N3benzylnirvanol (CYP2C19), 2 M quinidine (CYP2D6), 20 M diethylthiocarbamate (CYP2E1), 3 M troleandomycin (CYP3A4); 2 M miconazole (CYP3A4/CYP2C9) and 0.1 M (CYP3A4) and 1 M (CYP3A) ketoconazole respectively. 	CYP1A2	12817	12823	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_374', 'CUI-less')
PMC6329626_OgerInput.txtOger_out.csv:81	Flucloxacillin was incubated at substrate concentrations of 10 and 100 M with 0.5 mgmL^1 HLM, as described above, and in the absence or presence of the following inhibitors: 10 M ALPHAnaphtoflavone (CYP1A2), 3 M ticlopidine (CYP2B6), 15 M quercetin (CYP2C8), 10 M sulfaphenazole (CYP2C9), 10 M fluvoxamine (CYP2C9/CYP1A2), 1 M (+)N3benzylnirvanol (CYP2C19), 2 M quinidine (CYP2D6), 20 M diethylthiocarbamate (CYP2E1), 3 M troleandomycin (CYP3A4); 2 M miconazole (CYP3A4/CYP2C9) and 0.1 M (CYP3A4) and 1 M (CYP3A) ketoconazole respectively. 	CYP1A2	12932	12938	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_375', 'CUI-less')
PMC6329626_OgerInput.txtOger_out.csv:81	Flucloxacillin was incubated at substrate concentrations of 10 and 100 M with 0.5 mgmL^1 HLM, as described above, and in the absence or presence of the following inhibitors: 10 M ALPHAnaphtoflavone (CYP1A2), 3 M ticlopidine (CYP2B6), 15 M quercetin (CYP2C8), 10 M sulfaphenazole (CYP2C9), 10 M fluvoxamine (CYP2C9/CYP1A2), 1 M (+)N3benzylnirvanol (CYP2C19), 2 M quinidine (CYP2D6), 20 M diethylthiocarbamate (CYP2E1), 3 M troleandomycin (CYP3A4); 2 M miconazole (CYP3A4/CYP2C9) and 0.1 M (CYP3A4) and 1 M (CYP3A) ketoconazole respectively. 	CYP1A2	12932	12938	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_374', 'CUI-less')
PMC6329626_OgerInput.txtOger_out.csv:86	To determine the variability of 5hydroxylation of flucloxacillin, the substrate was incubated (10 and 100 M) with a panel of individual HLM fractions from 16 donors (0.5 mgmL^1) which were phenotyped with respect to activities of CYP1A2 (phenacetin Odeethylation), CYP2A6 (coumarin 7hydroxylation), CYP2B6 (bupropion hydroxylation), CYP2C8 (amodiaquine Ndeethylation), CYP2C9 (diclofenac 4hydroxylation), CYP2C19 (mephenytoin 4hydroxylation), CYP2D6 (bufuralol 1hydroxylation), CYP2E1 (chlorzoxazone 6hydroxylation) and CYP3A4 (midazolam 1hydroxylation and testosterone 6BETAhydroxylation) using the concentrations described previously (den BraverSewradj et al.,. 	CYP1A2	14044	14050	('Cytochromes', 'Cytochrome P-450 CYP1A2', 'NCCS', 'NCCS_375', 'CUI-less')
